	readability_1	readability_0	readability_3	readability_2	readability_4	readability_5	noun_ratio	verb_ratio	adj_ratio	adv_ratio	prep_ratio	conj_ratio	pron_ratio	word_count	grade	error_rate	augmented	Document
19	0.46875	0.3359375	0.109375	0.0546875	0.0234375	0.0078125	0.3046875	0.1796875	0.1015625	0.0078125	0.0703125	0.03125	0.0	128	A2	0.09375	1	AR-130-186196
20	0.32211538461538464	0.1875	0.25	0.16346153846153846	0.07211538461538461	0.004807692307692308	0.42788461538461536	0.08173076923076923	0.1201923076923077	0.004807692307692308	0.14423076923076922	0.03365384615384615	0.009615384615384616	208	C1	0.004807692307692308	1	AR-130-186196
21	0.3222748815165877	0.20853080568720378	0.2843601895734597	0.13744075829383887	0.04265402843601896	0.004739336492890996	0.44549763033175355	0.07582938388625593	0.11374407582938388	0.0	0.13744075829383887	0.04739336492890995	0.004739336492890996	211	C2	0.004739336492890996	1	AR-130-186196
22	0.4772727272727273	0.3465909090909091	0.05113636363636364	0.10795454545454546	0.011363636363636364	0.005681818181818182	0.2897727272727273	0.22727272727272727	0.028409090909090908	0.005681818181818182	0.056818181818181816	0.005681818181818182	0.0	176	A1	0.2215909090909091	1	AR-130-187968
23	0.515748031496063	0.2440944881889764	0.05511811023622047	0.1377952755905512	0.04330708661417323	0.003937007874015748	0.41732283464566927	0.14566929133858267	0.07874015748031496	0.007874015748031496	0.11811023622047244	0.007874015748031496	0.0	254	A2	0.027559055118110236	1	AR-130-187968
24	0.38436482084690554	0.20521172638436483	0.1758957654723127	0.1498371335504886	0.06840390879478828	0.016286644951140065	0.3778501628664495	0.13029315960912052	0.13355048859934854	0.009771986970684038	0.1237785016286645	0.013029315960912053	0.0	307	C1	0.006514657980456026	1	AR-130-187968
25	0.38596491228070173	0.21403508771929824	0.18947368421052632	0.15789473684210525	0.05263157894736842		0.4070175438596491	0.12280701754385964	0.14385964912280702	0.0	0.11578947368421053	0.021052631578947368	0.0	285	C2	0.0035087719298245615	1	AR-130-187968
26	0.6666666666666666	0.25	0.027777777777777776	0.05555555555555555			0.5277777777777778	0.1111111111111111	0.05555555555555555	0.0	0.08333333333333333	0.1111111111111111	0.0	36	A1	0.2222222222222222	1	AR-130-188359
27	0.45652173913043476	0.15217391304347827	0.30434782608695654	0.06521739130434782	0.021739130434782608		0.43478260869565216	0.10869565217391304	0.08695652173913043	0.0	0.10869565217391304	0.10869565217391304	0.021739130434782608	46	A2	0.21739130434782608	1	AR-130-188359
28	0.22727272727272727	0.14772727272727273	0.375	0.18181818181818182	0.06818181818181818		0.45454545454545453	0.125	0.14772727272727273	0.0	0.11363636363636363	0.0	0.0	88	C1	0.011363636363636364	1	AR-130-188359
29	0.32941176470588235	0.16470588235294117	0.29411764705882354	0.1411764705882353	0.07058823529411765		0.47058823529411764	0.11764705882352941	0.12941176470588237	0.0	0.12941176470588237	0.0	0.0	85	C2	0.0	1	AR-130-188359
30	0.4864864864864865	0.3108108108108108	0.13513513513513514	0.05405405405405406	0.013513513513513514		0.36486486486486486	0.17567567567567569	0.12162162162162163	0.0	0.05405405405405406	0.02702702702702703	0.0	74	A1	0.08108108108108109	1	AR-130-188826
31	0.4752475247524752	0.18811881188118812	0.18811881188118812	0.0891089108910891	0.0594059405940594		0.49504950495049505	0.0594059405940594	0.0594059405940594	0.009900990099009901	0.0891089108910891	0.10891089108910891	0.009900990099009901	101	A2	0.2079207920792079	1	AR-130-188826
32	0.3047619047619048	0.18095238095238095	0.2761904761904762	0.1380952380952381	0.09523809523809523	0.004761904761904762	0.46190476190476193	0.08095238095238096	0.12857142857142856	0.0	0.12380952380952381	0.014285714285714285	0.0	210	C1	0.014285714285714285	1	AR-130-188826
33	0.29439252336448596	0.18691588785046728	0.2570093457943925	0.16822429906542055	0.08878504672897196	0.004672897196261682	0.4719626168224299	0.07009345794392523	0.12149532710280374	0.0	0.1261682242990654	0.018691588785046728	0.0	214	C2	0.009345794392523364	1	AR-130-188826
34	0.56	0.4		0.04			0.24	0.2	0.08	0.02	0.1	0.0	0.0	50	A1	0.0	1	AR-130-188847
35	0.4788732394366197	0.19718309859154928	0.1267605633802817	0.16901408450704225	0.014084507042253521	0.014084507042253521	0.49295774647887325	0.1267605633802817	0.07042253521126761	0.014084507042253521	0.09859154929577464	0.0	0.0	71	A2	0.0	1	AR-130-188847
36	0.33986928104575165	0.16339869281045752	0.2549019607843137	0.16339869281045752	0.06535947712418301	0.013071895424836602	0.3790849673202614	0.11764705882352941	0.1437908496732026	0.0	0.1503267973856209	0.0196078431372549	0.013071895424836602	153	C1	0.0	1	AR-130-188847
37	0.3941176470588235	0.1411764705882353	0.21176470588235294	0.16470588235294117	0.07058823529411765	0.01764705882352941	0.4588235294117647	0.08823529411764706	0.13529411764705881	0.0	0.14705882352941177	0.0	0.011764705882352941	170	C2	0.0058823529411764705	1	AR-130-188847
38	0.3851851851851852	0.17037037037037037	0.26666666666666666	0.1259259259259259	0.037037037037037035	0.014814814814814815	0.43703703703703706	0.14074074074074075	0.08888888888888889	0.0	0.14814814814814814	0.014814814814814815	0.0	135	C1	0.0	1	AR-130-188945
39	0.38953488372093026	0.13953488372093023	0.28488372093023256	0.12790697674418605	0.03488372093023256	0.023255813953488372	0.4186046511627907	0.14534883720930233	0.09883720930232558	0.0	0.14534883720930233	0.011627906976744186	0.0	172	C2	0.0	1	AR-130-188945
40	0.54	0.32666666666666666	0.04	0.07333333333333333	0.02		0.2733333333333333	0.28	0.03333333333333333	0.006666666666666667	0.03333333333333333	0.02666666666666667	0.0	150	A1	0.10666666666666667	1	AR-130-189349
41	0.4222222222222222	0.28888888888888886	0.14814814814814814	0.1259259259259259	0.014814814814814815		0.21481481481481482	0.2518518518518518	0.037037037037037035	0.014814814814814815	0.044444444444444446	0.014814814814814815	0.0	135	A2	0.2222222222222222	1	AR-130-189349
42	0.3522267206477733	0.145748987854251	0.27530364372469635	0.145748987854251	0.07692307692307693	0.004048582995951417	0.4534412955465587	0.07692307692307693	0.145748987854251	0.004048582995951417	0.13360323886639677	0.008097165991902834	0.008097165991902834	247	C1	0.004048582995951417	1	AR-130-189349
43	0.3515625	0.12890625	0.26171875	0.1796875	0.0703125	0.0078125	0.4609375	0.0859375	0.12890625	0.0078125	0.14453125	0.01171875	0.0078125	256	C2	0.00390625	1	AR-130-189349
44	0.4482758620689655	0.26436781609195403	0.12643678160919541	0.14942528735632185	0.011494252873563218		0.40229885057471265	0.13793103448275862	0.11494252873563218	0.034482758620689655	0.04597701149425287	0.06896551724137931	0.011494252873563218	87	A1	0.0	1	AR-130-189525
45	0.4909090909090909	0.36363636363636365	0.03636363636363636	0.10909090909090909			0.45454545454545453	0.09090909090909091	0.07272727272727272	0.03636363636363636	0.05454545454545454	0.05454545454545454	0.0	55	A2	0.21818181818181817	1	AR-130-189525
46	0.33088235294117646	0.17647058823529413	0.22058823529411764	0.19117647058823528	0.058823529411764705	0.022058823529411766	0.3602941176470588	0.14705882352941177	0.11764705882352941	0.007352941176470588	0.09558823529411764	0.04411764705882353	0.014705882352941176	136	C1	0.007352941176470588	1	AR-130-189525
47	0.34306569343065696	0.17518248175182483	0.1678832116788321	0.22627737226277372	0.072992700729927	0.014598540145985401	0.38686131386861317	0.10218978102189781	0.13138686131386862	0.014598540145985401	0.12408759124087591	0.014598540145985401	0.014598540145985401	137	C2	0.014598540145985401	1	AR-130-189525
48	0.42528735632183906	0.3218390804597701	0.12643678160919541	0.10344827586206896	0.022988505747126436		0.27586206896551724	0.21839080459770116	0.04597701149425287	0.022988505747126436	0.10344827586206896	0.022988505747126436	0.011494252873563218	87	A1	0.06896551724137931	1	AR-130-189611
49	0.4645669291338583	0.31496062992125984	0.09448818897637795	0.08661417322834646	0.03937007874015748		0.2992125984251969	0.16535433070866143	0.047244094488188976	0.023622047244094488	0.12598425196850394	0.015748031496062992	0.007874015748031496	127	A2	0.0	1	AR-130-189611
50	0.31981981981981983	0.16666666666666666	0.23423423423423423	0.21171171171171171	0.06756756756756757		0.3738738738738739	0.11261261261261261	0.15315315315315314	0.0	0.11261261261261261	0.013513513513513514	0.02252252252252252	222	C1	0.009009009009009009	1	AR-130-189611
51	0.3389830508474576	0.17796610169491525	0.2245762711864407	0.17796610169491525	0.07203389830508475	0.00847457627118644	0.3686440677966102	0.1440677966101695	0.1228813559322034	0.00423728813559322	0.13135593220338984	0.0211864406779661	0.012711864406779662	236	C2	0.00423728813559322	1	AR-130-189611
52	0.49122807017543857	0.2543859649122807	0.17543859649122806	0.07017543859649122	0.008771929824561403		0.3333333333333333	0.19298245614035087	0.08771929824561403	0.017543859649122806	0.08771929824561403	0.02631578947368421	0.0	114	A1	0.0	1	AR-130-189750
53	0.4380165289256198	0.19834710743801653	0.18181818181818182	0.1487603305785124	0.03305785123966942		0.4132231404958678	0.15702479338842976	0.09090909090909091	0.008264462809917356	0.12396694214876033	0.03305785123966942	0.0	121	A2	0.008264462809917356	1	AR-130-189750
54	0.3181818181818182	0.16666666666666666	0.24242424242424243	0.16666666666666666	0.10606060606060606		0.4292929292929293	0.10101010101010101	0.15151515151515152	0.005050505050505051	0.1111111111111111	0.04040404040404041	0.005050505050505051	198	C1	0.0	1	AR-130-189750
55	0.31336405529953915	0.14285714285714285	0.2672811059907834	0.17511520737327188	0.10138248847926268		0.37327188940092165	0.1152073732718894	0.14746543778801843	0.009216589861751152	0.1382488479262673	0.03225806451612903	0.0	217	C2	0.004608294930875576	1	AR-130-189750
56	0.49635036496350365	0.24817518248175183	0.08759124087591241	0.12408759124087591	0.0072992700729927005	0.0364963503649635	0.31386861313868614	0.21897810218978103	0.051094890510948905	0.014598540145985401	0.072992700729927	0.021897810218978103	0.014598540145985401	137	A1	0.014598540145985401	1	AR-130-189799
57	0.5045871559633027	0.22018348623853212	0.08256880733944955	0.13761467889908258	0.03669724770642202	0.01834862385321101	0.3119266055045872	0.22018348623853212	0.045871559633027525	0.009174311926605505	0.11009174311926606	0.009174311926605505	0.009174311926605505	109	A2	0.009174311926605505	1	AR-130-189799
58	0.4292682926829268	0.21951219512195122	0.14634146341463414	0.11707317073170732	0.07804878048780488	0.00975609756097561	0.4195121951219512	0.12682926829268293	0.09268292682926829	0.00975609756097561	0.11219512195121951	0.04390243902439024	0.00975609756097561	205	C1	0.00975609756097561	1	AR-130-189799
59	0.4416243654822335	0.20812182741116753	0.1116751269035533	0.14213197969543148	0.08629441624365482	0.01015228426395939	0.3756345177664975	0.15736040609137056	0.07106598984771574	0.005076142131979695	0.14213197969543148	0.04060913705583756	0.005076142131979695	197	C2	0.005076142131979695	1	AR-130-189799
60	0.44594594594594594	0.28378378378378377	0.1891891891891892	0.06756756756756757		0.013513513513513514	0.40540540540540543	0.10810810810810811	0.12162162162162163	0.02702702702702703	0.0945945945945946	0.04054054054054054	0.0	74	A1	0.14864864864864866	1	AR-130-189921
61	0.48936170212765956	0.20212765957446807	0.22340425531914893	0.07446808510638298		0.010638297872340425	0.40425531914893614	0.0851063829787234	0.1276595744680851	0.010638297872340425	0.14893617021276595	0.06382978723404255	0.0	94	A2	0.1702127659574468	1	AR-130-189921
62	0.33112582781456956	0.18543046357615894	0.2185430463576159	0.2119205298013245	0.052980132450331126		0.46357615894039733	0.08609271523178808	0.12582781456953643	0.006622516556291391	0.15894039735099338	0.013245033112582781	0.0	151	C1	0.019867549668874173	1	AR-130-189921
63	0.32592592592592595	0.21481481481481482	0.23703703703703705	0.17037037037037037	0.037037037037037035	0.014814814814814815	0.4444444444444444	0.08888888888888889	0.14814814814814814	0.014814814814814815	0.13333333333333333	0.022222222222222223	0.014814814814814815	135	C2	0.02962962962962963	1	AR-130-189921
64	0.5333333333333333	0.2833333333333333	0.06666666666666667	0.1		0.016666666666666666	0.4	0.18333333333333332	0.05	0.016666666666666666	0.06666666666666667	0.0	0.0	60	A1	0.08333333333333333	1	AR-130-190122
65	0.4722222222222222	0.20833333333333334	0.20833333333333334	0.09722222222222222	0.013888888888888888		0.4166666666666667	0.1388888888888889	0.08333333333333333	0.027777777777777776	0.125	0.0	0.0	72	A2	0.1111111111111111	1	AR-130-190122
66	0.3877551020408163	0.14285714285714285	0.2108843537414966	0.19047619047619047	0.061224489795918366	0.006802721088435374	0.4489795918367347	0.14285714285714285	0.10204081632653061	0.006802721088435374	0.10204081632653061	0.013605442176870748	0.0	147	C1	0.006802721088435374	1	AR-130-190122
67	0.44516129032258067	0.1870967741935484	0.17419354838709677	0.14193548387096774	0.03870967741935484	0.012903225806451613	0.41935483870967744	0.11612903225806452	0.1032258064516129	0.0064516129032258064	0.14838709677419354	0.012903225806451613	0.0064516129032258064	155	C2	0.0064516129032258064	1	AR-130-190122
68	0.4418604651162791	0.32558139534883723	0.1511627906976744	0.06976744186046512	0.011627906976744186		0.4418604651162791	0.13953488372093023	0.03488372093023256	0.023255813953488372	0.06976744186046512	0.0	0.011627906976744186	86	A1	0.08139534883720931	1	AR-130-190307
69	0.4380952380952381	0.2571428571428571	0.17142857142857143	0.10476190476190476		0.02857142857142857	0.41904761904761906	0.18095238095238095	0.047619047619047616	0.0	0.047619047619047616	0.0	0.0	105	A2	0.09523809523809523	1	AR-130-190307
70	0.33653846153846156	0.23076923076923078	0.27403846153846156	0.09615384615384616	0.052884615384615384	0.009615384615384616	0.3701923076923077	0.13942307692307693	0.10576923076923077	0.0	0.1201923076923077	0.0	0.014423076923076924	208	C1	0.03365384615384615	1	AR-130-190307
71	0.33636363636363636	0.21363636363636362	0.25	0.10909090909090909	0.08636363636363636	0.004545454545454545	0.38636363636363635	0.1590909090909091	0.10909090909090909	0.0	0.07727272727272727	0.004545454545454545	0.004545454545454545	220	C2	0.02727272727272727	1	AR-130-190307
72	0.4942528735632184	0.20689655172413793	0.1724137931034483	0.11494252873563218	0.011494252873563218		0.41379310344827586	0.16091954022988506	0.09195402298850575	0.011494252873563218	0.08045977011494253	0.011494252873563218	0.0	87	A1	0.0	1	AR-130-190317
73	0.5555555555555556	0.19047619047619047	0.18253968253968253	0.06349206349206349	0.007936507936507936		0.40476190476190477	0.1349206349206349	0.11904761904761904	0.007936507936507936	0.11904761904761904	0.0	0.0	126	A2	0.0	1	AR-130-190317
74	0.4009433962264151	0.14150943396226415	0.22169811320754718	0.17452830188679244	0.04245283018867924	0.018867924528301886	0.4056603773584906	0.10377358490566038	0.1179245283018868	0.014150943396226415	0.1650943396226415	0.0047169811320754715	0.0047169811320754715	212	C1	0.0047169811320754715	1	AR-130-190317
75	0.42272727272727273	0.18636363636363637	0.21363636363636362	0.11818181818181818	0.05454545454545454	0.004545454545454545	0.42272727272727273	0.09545454545454546	0.11818181818181818	0.004545454545454545	0.15454545454545454	0.01818181818181818	0.01818181818181818	220	C2	0.01818181818181818	1	AR-130-190317
76	0.5963302752293578	0.2018348623853211	0.08256880733944955	0.08256880733944955	0.009174311926605505	0.027522935779816515	0.3853211009174312	0.21100917431192662	0.09174311926605505	0.009174311926605505	0.03669724770642202	0.01834862385321101	0.0	109	A1	0.0	1	AR-130-190447
77	0.45528455284552843	0.2845528455284553	0.08130081300813008	0.15447154471544716	0.024390243902439025		0.2682926829268293	0.21951219512195122	0.10569105691056911	0.008130081300813009	0.07317073170731707	0.016260162601626018	0.008130081300813009	123	A2	0.008130081300813009	1	AR-130-190447
78	0.6379310344827587	0.29310344827586204	0.017241379310344827	0.034482758620689655	0.017241379310344827		0.3275862068965517	0.1896551724137931	0.08620689655172414	0.0	0.08620689655172414	0.0	0.06896551724137931	58	A1	0.034482758620689655	1	AR-130-190745
79	0.5274725274725275	0.2087912087912088	0.12087912087912088	0.13186813186813187	0.01098901098901099		0.27472527472527475	0.24175824175824176	0.054945054945054944	0.0	0.08791208791208792	0.0	0.03296703296703297	91	A2	0.0	1	AR-130-190745
80	0.4176470588235294	0.2411764705882353	0.13529411764705881	0.1588235294117647	0.047058823529411764		0.38823529411764707	0.11764705882352941	0.1	0.0058823529411764705	0.13529411764705881	0.023529411764705882	0.023529411764705882	170	C1	0.0058823529411764705	1	AR-130-190745
81	0.4154929577464789	0.21830985915492956	0.16901408450704225	0.1267605633802817	0.056338028169014086	0.014084507042253521	0.3873239436619718	0.09859154929577464	0.1056338028169014	0.0	0.1619718309859155	0.0	0.02112676056338028	142	C2	0.007042253521126761	1	AR-130-190745
82	0.4675324675324675	0.14285714285714285	0.2727272727272727	0.09090909090909091	0.012987012987012988	0.012987012987012988	0.33766233766233766	0.19480519480519481	0.14285714285714285	0.0	0.1038961038961039	0.0	0.0	77	A1	0.0	1	AR-130-190808
83	0.42592592592592593	0.2222222222222222	0.2222222222222222	0.07407407407407407	0.05555555555555555		0.37037037037037035	0.16666666666666666	0.16666666666666666	0.0	0.046296296296296294	0.0	0.0	108	A2	0.05555555555555555	1	AR-130-190808
84	0.3236994219653179	0.11560693641618497	0.2658959537572254	0.19653179190751446	0.08092485549132948	0.017341040462427744	0.4046242774566474	0.10982658959537572	0.12138728323699421	0.0	0.12716763005780346	0.0	0.005780346820809248	173	C1	0.005780346820809248	1	AR-130-190808
85	0.32727272727272727	0.09696969696969697	0.3090909090909091	0.21818181818181817	0.04242424242424243	0.006060606060606061	0.41818181818181815	0.13333333333333333	0.12727272727272726	0.0	0.10909090909090909	0.006060606060606061	0.012121212121212121	165	C2	0.012121212121212121	1	AR-130-190808
86	0.532608695652174	0.29347826086956524	0.05434782608695652	0.07608695652173914	0.03260869565217391	0.010869565217391304	0.3804347826086957	0.11956521739130435	0.043478260869565216	0.0	0.09782608695652174	0.06521739130434782	0.0	92	A1	0.358695652173913	1	AR-130-190855
87	0.4796747967479675	0.2032520325203252	0.14634146341463414	0.14634146341463414	0.024390243902439025		0.44715447154471544	0.0975609756097561	0.10569105691056911	0.024390243902439025	0.11382113821138211	0.04878048780487805	0.0	123	A2	0.0975609756097561	1	AR-130-190855
88	0.2966507177033493	0.14354066985645933	0.28708133971291866	0.20574162679425836	0.06220095693779904	0.004784688995215311	0.4258373205741627	0.10526315789473684	0.1722488038277512	0.004784688995215311	0.11004784688995216	0.004784688995215311	0.009569377990430622	209	C1	0.009569377990430622	1	AR-130-190855
89	0.2966101694915254	0.1906779661016949	0.25	0.18220338983050846	0.07203389830508475	0.00847457627118644	0.4364406779661017	0.1059322033898305	0.15677966101694915	0.0	0.11440677966101695	0.00423728813559322	0.00847457627118644	236	C2	0.00423728813559322	1	AR-130-190855
90	0.5375	0.1875	0.1	0.125	0.05		0.3875	0.1375	0.125	0.0375	0.1	0.025	0.0	80	A1	0.0125	1	AR-130-190863
91	0.5121951219512195	0.23170731707317074	0.10975609756097561	0.08536585365853659	0.06097560975609756		0.36585365853658536	0.13414634146341464	0.12195121951219512	0.04878048780487805	0.07317073170731707	0.036585365853658534	0.012195121951219513	82	A2	0.04878048780487805	1	AR-130-190863
92	0.3333333333333333	0.15789473684210525	0.24561403508771928	0.17543859649122806	0.08771929824561403		0.4327485380116959	0.08771929824561403	0.1695906432748538	0.0	0.1286549707602339	0.017543859649122806	0.011695906432748537	171	C1	0.0	1	AR-130-190863
93	0.3825136612021858	0.17486338797814208	0.22404371584699453	0.16393442622950818	0.0546448087431694		0.4808743169398907	0.0546448087431694	0.14754098360655737	0.0	0.12568306010928962	0.01092896174863388	0.01639344262295082	183	C2	0.00546448087431694	1	AR-130-190863
94	0.46511627906976744	0.3488372093023256	0.09302325581395349	0.046511627906976744		0.046511627906976744	0.3953488372093023	0.18604651162790697	0.046511627906976744	0.0	0.0	0.0	0.0	43	A1	0.13953488372093023	1	AR-130-191075
95	0.46808510638297873	0.3191489361702128	0.10638297872340426	0.0851063829787234	0.02127659574468085		0.40425531914893614	0.14893617021276595	0.0425531914893617	0.02127659574468085	0.0851063829787234	0.0425531914893617	0.0	47	A2	0.2553191489361702	1	AR-130-191075
96	0.34615384615384615	0.20192307692307693	0.21153846153846154	0.1346153846153846	0.09615384615384616	0.009615384615384616	0.4423076923076923	0.0673076923076923	0.17307692307692307	0.009615384615384616	0.10576923076923077	0.019230769230769232	0.0	104	C1	0.009615384615384616	1	AR-130-191075
97	0.4369747899159664	0.16806722689075632	0.16806722689075632	0.15126050420168066	0.06722689075630252	0.008403361344537815	0.48739495798319327	0.058823529411764705	0.15126050420168066	0.008403361344537815	0.13445378151260504	0.01680672268907563	0.0	119	C2	0.0	1	AR-130-191075
98	0.42857142857142855	0.30612244897959184	0.10204081632653061	0.14285714285714285	0.02040816326530612		0.24489795918367346	0.20408163265306123	0.12244897959183673	0.0	0.02040816326530612	0.08163265306122448	0.0	49	A1	0.16326530612244897	1	AR-130-191088
99	0.4861111111111111	0.2638888888888889	0.1111111111111111	0.1111111111111111	0.027777777777777776		0.3611111111111111	0.1111111111111111	0.08333333333333333	0.027777777777777776	0.05555555555555555	0.013888888888888888	0.013888888888888888	72	A2	0.027777777777777776	1	AR-130-191088
100	0.23529411764705882	0.1895424836601307	0.24836601307189543	0.24183006535947713	0.08496732026143791		0.43790849673202614	0.0915032679738562	0.17647058823529413	0.0	0.0915032679738562	0.006535947712418301	0.0	153	C1	0.006535947712418301	1	AR-130-191088
101	0.24157303370786518	0.2247191011235955	0.28651685393258425	0.16853932584269662	0.07865168539325842		0.37640449438202245	0.09550561797752809	0.1348314606741573	0.0	0.1404494382022472	0.028089887640449437	0.0	178	C2	0.0056179775280898875	1	AR-130-191088
102	0.4044943820224719	0.3146067415730337	0.11235955056179775	0.14606741573033707	0.011235955056179775	0.011235955056179775	0.19101123595505617	0.24719101123595505	0.06741573033707865	0.011235955056179775	0.0898876404494382	0.011235955056179775	0.02247191011235955	89	A1	0.07865168539325842	1	AR-130-191115
103	0.4701492537313433	0.21641791044776118	0.208955223880597	0.08208955223880597	0.022388059701492536		0.3656716417910448	0.20149253731343283	0.11194029850746269	0.007462686567164179	0.08955223880597014	0.03731343283582089	0.0	134	A2	0.029850746268656716	1	AR-130-191115
104	0.29906542056074764	0.14485981308411214	0.27102803738317754	0.19626168224299065	0.08411214953271028	0.004672897196261682	0.3878504672897196	0.1261682242990654	0.14485981308411214	0.0	0.13551401869158877	0.0	0.004672897196261682	214	C1	0.009345794392523364	1	AR-130-191115
105	0.32217573221757323	0.1589958158995816	0.2384937238493724	0.1799163179916318	0.08786610878661087	0.012552301255230125	0.3682008368200837	0.12552301255230125	0.14225941422594143	0.0041841004184100415	0.13389121338912133	0.012552301255230125	0.012552301255230125	239	C2	0.0041841004184100415	1	AR-130-191115
106	0.5652173913043478	0.2463768115942029	0.043478260869565216	0.14492753623188406			0.43478260869565216	0.2028985507246377	0.10144927536231885	0.0	0.057971014492753624	0.014492753623188406	0.0	69	A1	0.0	1	AR-130-191242
